ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source
aptS12_210,apt,S12_210,zubit͡ʃot,,,hvld:Sun:Tani[112]
mhuS12_210,mhu,S12_210,ŋəŋabɨk,,,hvwphon:Sun:Zang-Mian-Yuyin-Cihui[107]
clkS12_210,clk,S12_210,ŋabisap,,,s:Blench:Idu:2017[52]
duuS12_210,duu,S12_210,ɲibu,,,typ:Sun:Dulong[65]
goeS12_212,goe,S12_212,ɲiŋan,,,w:vanDriem:Gongduk[59]
loyS12_212,loy,S12_212,ŋekilo,,,s:Kitamura:Glo-Skad[91]
sipS12_212,sip,S12_212,tədula,,,s:Sandberg:Sikkim:1888[14]
dzoS12_212,dzo,S12_212,ɲuzaŋə,,,d:DDC:Dzongkha[124]
xkzS12_212,xkz,S12_212,gimen,,,g:Hyslop:Kurtop[113]
grtS12_212,grt,S12_212,ɲɨt͡ʃət͡ʃam,,,es:Bonnerjea:Garo[119]
aeuS12_212,aeu,S12_212,manah,,,vld:Hansson:Akhe-Pahi-Akha[148]
dhiS12_212,dhi,S12_212,klɨtiwəh,,,he:Bista:Nepal[100]
txoS12_212,txo,S12_212,sopɨwat,,,v:Sotrug:Madeska[56]
mxjS12_212,mxj,S12_212,sizom,,,phon:Blench:Kman[38]
lepS12_212,lep,S12_212,rozo,,,hev:Bodt:Eastern-Bhutan[141]
lifS12_212,lif,S12_212,gribed͡ʒiɲ,,,hew:Dalton:Bengal[56]
thfS12_212,thf,S12_212,jazam,,,d:Turin:Thami[27]
blkS12_212,blk,S12_212,pwid͡ʒɨt,,,phon:Thanamteun:Taungthu[117]
cvgS12_212,cvg,S12_212,momizɨ,,,hvw:BlenchPost:Arunachal[148]
suvS12_212,suv,S12_212,d͡ʒiged͡ʒun,,,vphon:Lieberherr:Puroik[97]
mlaS12_212,mla,S12_212,raŋu,,,s:Tayeng:Milang[21]
tanS12_212,tan,S12_212,riko,,,ld:Badu:Tangam[58]
aptS12_212,apt,S12_212,jegazɨt,,,d:Bouchery:Apatani[78]
mhuS12_212,mhu,S12_212,rogaŋ,,,he:Singh:Scheduled[94]
clkS12_212,clk,S12_212,pwaɲɨ,,,phon:Blench:Idu-Mishmi[47]
duuS12_212,duu,S12_212,d͡ʒuriŋ,,,e:SongShen:Dulong[146]
goeS12_213,goe,S12_213,bjinut,,,v:Gerber:Gongduk[51]
loyS12_213,loy,S12_213,dlozupoh,,,w:Nagano:Glo-Skad[30]
sipS12_213,sip,S12_213,t͡ʃuwəməŋ,,,g:Sandberg:Sikkim[53]
dzoS12_213,dzo,S12_213,rut͡ʃoʔ,,,ld:HyslopTshering:Tasha-Sili[3]
xkzS12_213,xkz,S12_213,jeziʔ,,,hv:Hyslop:Kurtop-Bhutan[115]
grtS12_213,grt,S12_213,trədi,,,s:Phillips:Garo:1912[33]
aeuS12_213,aeu,S12_213,ɲatəŋ,,,phon:Gong:Ake-Hua[46]
dhiS12_213,dhi,S12_213,bid͡ʒazə,,,v:Sotrug:Madeska[29]
txoS12_213,txo,S12_213,gwit͡ʃih,,,s:Bishnu:Toto[76]
mxjS12_213,mxj,S12_213,molad͡ʒɨ,,,d:Boro:Miju[75]
lepS12_213,lep,S12_213,plonan,,,g:Plaisier:Lepcha[133]
lifS12_213,lif,S12_213,nisodeh,,,e:Fitzpatrick:Limbu[41]
thfS12_213,thf,S12_213,jəsap,,,hv:Chalise:Baram-Thami[6]
blkS12_213,blk,S12_213,d͡ʒode,,,phon:Thanamteun:Taungthu[146]
cvgS12_213,cvg,S12_213,krimaliŋ,,,g:Bodt:Duhumbi[49]
suvS12_213,suv,S12_213,zakezim,,,g:Lieberherr:Bulu-Puroik[135]
mlaS12_213,mla,S12_213,kwowuʔ,,,hv:Anderson:West-Kameng[43]
tanS12_213,tan,S12_213,ɲamulə,,,ld:Badu:Tangam[70]
aptS12_213,apt,S12_213,gaɲim,,,g:Abraham:Apatani[65]
mhuS12_213,mhu,S12_213,ɲɨməmu,,,hvw:Grierson:3:I[21]
clkS12_213,clk,S12_213,ŋesiwet,,,s:Pulu:Idu-Mishmi[86]
duuS12_213,duu,S12_213,nadəp,,,typ:Sun:Dulong[52]
goeS12_220,goe,S12_220,ŋəlot͡ʃap,,,v:Gerber:Gongduk[120]
loyS12_220,loy,S12_220,zomi,,,g:Kretschmar:Sudmustang[17]
sipS12_220,sip,S12_220,sajogu,,,phon:Yliniemi:Sikkim[117]
dzoS12_220,dzo,S12_220,rikiba,,,hld:Namkung:Tibeto-Burman[25]
xkzS12_220,xkz,S12_220,dwaməd͡ʒɨn,,,hv:Hyslop:Kurtop-Bhutan[141]
grtS12_220,grt,S12_220,subapup,,,hvw:Damant:Brahmaputra-Ningtri[102]
aeuS12_220,aeu,S12_220,joroləh,,,hew:Scott-Hardiman:Burma-Shan[131]
dhiS12_220,dhi,S12_220,prəmiɲ,,,hld:Namkung:Tibeto-Burman[90]
txoS12_220,txo,S12_220,sɨd͡ʒed͡ʒe,,,hvw:Grierson:3:I[105]
mxjS12_220,mxj,S12_220,mɨjejo,,,hld:Sun:Eastern-Himalayan-China[11]
lepS12_220,lep,S12_220,jeze,,,hew:Dalton:Bengal[102]
lifS12_220,lif,S12_220,d͡ʒəterək,,,d:Michailovsky:Limbu[104]
thfS12_220,thf,S12_220,puzɨ,,,d:Turin:Thami[32]
blkS12_220,blk,S12_220,t͡ʃasolet,,,w:Tin:Taungthas[114]
cvgS12_220,cvg,S12_220,wagə,,,g:Bodt:Duhumbi[83]
suvS12_220,suv,S12_220,klɨd͡ʒi,,,vphon:Lieberherr:Puroik[77]
mlaS12_220,mla,S12_220,kamod͡ʒup,,,s:Tayeng:Milang[15]
tanS12_220,tan,S12_220,d͡ʒereŋ,,,ld:Post:Tangam[62]
aptS12_220,apt,S12_220,gɨd͡ʒəke,,,hew:Grewal:Arunachal[134]
mhuS12_220,mhu,S12_220,ziɲi,,,w:Tawsik:Kaman-Tawrah[111]
clkS12_220,clk,S12_220,səjogam,,,phon:Blench:Idu-Mishmi[76]
duuS12_220,duu,S12_220,gjət͡ʃɨd͡ʒu,,,v:Cui:Dulong[129]
goeS12_230,goe,S12_230,gojumɨ,,,hel:vanDriem:ThreeGems[30]
loyS12_230,loy,S12_230,t͡ʃusi,,,g:Kretschmar:Sudmustang[68]
sipS12_230,sip,S12_230,neseʔ,,,hvw:Grierson:3:I[120]
dzoS12_230,dzo,S12_230,t͡ʃukom,,,g:Imaeda:Zonkago[133]
xkzS12_230,xkz,S12_230,ŋopo,,,g:Hyslop:Kurtop:2017[112]
grtS12_230,grt,S12_230,riŋu,,,s:Burling:Garo:1961[40]
aeuS12_230,aeu,S12_230,ŋobiwən,,,hew:Scott-Hardiman:Burma-Shan[81]
dhiS12_230,dhi,S12_230,ɲozurɨ,,,d:Dhimaletal:Dhimal[69]
txoS12_230,txo,S12_230,rɨzɨt,,,hvw:Grierson:3:I[144]
mxjS12_230,mxj,S12_230,miwɨ,,,phon:Blench:Kman[71]
lepS12_230,lep,S12_230,ɲatep,,,g:Plaisier:Lepcha:2006[85]
lifS12_230,lif,S12_230,zuzana,,,d:Michailovsky:Limbu[143]
thfS12_230,thf,S12_230,ɲəd͡ʒa,,,d:Turin:Thami[19]
blkS12_230,blk,S12_230,dabe,,,hew:Scott-Hardiman:Burma-Shan[37]
cvgS12_230,cvg,S12_230,djuguju,,,hvw:BlenchPost:Arunachal[122]
suvS12_230,suv,S12_230,kepizə,,,g:Lieberherr:Bulu-Puroik[106]
mlaS12_230,mla,S12_230,t͡ʃəro,,,s:Tayeng:Milang[7]
tanS12_230,tan,S12_230,sənusəh,,,e:Shashi:Tangams[15]
aptS12_230,apt,S12_230,bwətɨd͡ʒə,,,d:Abraham:Apatani[112]
mhuS12_230,mhu,S12_230,mugɨbuŋ,,,d:Sastry:Mishmi[137]
clkS12_230,clk,S12_230,kərid͡ʒɨ,,,s:Pulu:Idu:1978[102]
duuS12_230,duu,S12_230,melujot,,,g:Perlin:Trung[121]
goeS12_232,goe,S12_232,ŋano,,,hel:vanDriem:ThreeGems[95]
loyS12_232,loy,S12_232,ŋɨməbup,,,w:Nagano:Glo-Skad[34]
sipS12_232,sip,S12_232,pegop,,,e:Ghatak:Bhutia[120]
dzoS12_232,dzo,S12_232,bjɨɲo,,,hvw:Grierson:3:I[25]
xkzS12_232,xkz,S12_232,bapeʔ,,,hvld:Hyslop:East-Bodish:2010[14]
grtS12_232,grt,S12_232,rit͡ʃot,,,hw:Robinson:Asam[91]
aeuS12_232,aeu,S12_232,jəŋut͡ʃə,,,phonw:Hansson:Gokhy-Akha[111]
dhiS12_232,dhi,S12_232,benəʔ,,,g:Khatiwada:Dhimal[81]
txoS12_232,txo,S12_232,kiŋi,,,s:Chakrabarty:Toto[96]
mxjS12_232,mxj,S12_232,winu,,,w:Tawsik:Kaman-Tawrah[74]
lepS12_232,lep,S12_232,ŋɨneɲu,,,g:Tamsang:Lepcha[2]
lifS12_232,lif,S12_232,ramaru,,,hew:Dalton:Bengal[18]
thfS12_232,thf,S12_232,jəwuŋəɲ,,,hv:Chalise:Baram-Thami[64]
blkS12_232,blk,S12_232,jəduteɲ,,,phon:Nishida:Pao[135]
cvgS12_232,cvg,S12_232,tenet,,,hvw:BlenchPost:Arunachal[90]
suvS12_232,suv,S12_232,bukopum,,,vphon:Lieberherr:Puroik[107]
mlaS12_232,mla,S12_232,d͡ʒewujan,,,hv:Post:Milang-Tani[61]
tanS12_232,tan,S12_232,klejəje,,,ld:Badu:Tangam[115]
aptS12_232,apt,S12_232,dlud͡ʒaɲ,,,d:Abraham:Apatani[18]
mhuS12_232,mhu,S12_232,miwiwə,,,hld:Sun:Eastern-Himalayan-China[116]
clkS12_232,clk,S12_232,wejori,,,e:Ghosh:Mishmis[30]
duuS12_232,duu,S12_232,mosəkiʔ,,,hvwphon:Sun:Zang-Mian-Yuyin-Cihui[19]
goeS12_240,goe,S12_240,jɨmema,,,ld:vanDriem:Gongduk[61]
loyS12_240,loy,S12_240,wejip,,,g:Kretschmar:Sudmustang[104]
sipS12_240,sip,S12_240,siŋəp,,,hvw:Grierson:3:I[39]
dzoS12_240,dzo,S12_240,juŋeh,,,phon:Watters:Five-Tibetan-Himalayan[76]
xkzS12_240,xkz,S12_240,ɲaperi,,,hvld:Hyslop:East-Bodish:2010[44]
grtS12_240,grt,S12_240,nuraɲ,,,w:Williamson:Garo-Konch[0]
aeuS12_240,aeu,S12_240,nedə,,,phonw:Hansson:Gokhy-Akha[137]
dhiS12_240,dhi,S12_240,lədɨbop,,,he:Bista:Nepal[36]
txoS12_240,txo,S12_240,ralet,,,hv:vanDriem:Himalayas[103]
mxjS12_240,mxj,S12_240,zədo,,,d:Blench:Kman[45]
lepS12_240,lep,S12_240,jarɨɲen,,,hev:Bodt:Eastern-Bhutan[126]
lifS12_240,lif,S12_240,rəpum,,,d:Michailovsky:Limbu[128]
thfS12_240,thf,S12_240,sena,,,g:Turin:Thangmi:2006[92]
blkS12_240,blk,S12_240,d͡ʒigɨna,,,h:Fryer:Burma[40]
cvgS12_240,cvg,S12_240,d͡ʒit͡ʃoɲ,,,g:Bodt:Duhumbi[147]
suvS12_240,suv,S12_240,ŋize,,,vphon:Lieberherr:Puroik[137]
mlaS12_240,mla,S12_240,ɲəloŋi,,,hld:Namkung:Tibeto-Burman[110]
tanS12_240,tan,S12_240,bukep,,,g:Post:Tangam[144]
aptS12_240,apt,S12_240,dlegidɨn,,,hvw:Simon:Arunachal[149]
mhuS12_240,mhu,S12_240,rɨlud͡ʒə,,,he:Singh:Scheduled[83]
clkS12_240,clk,S12_240,dworət,,,he:Singh:Scheduled[80]
duuS12_240,duu,S12_240,jatɨt,,,typ:Sun:Dulong[122]
goeS12_250,goe,S12_250,t͡ʃewa,,,ld:vanDriem:Gongduk[68]
loyS12_250,loy,S12_250,gɨzɨbuk,,,g:Kretschmar:Sudmustang[21]
sipS12_250,sip,S12_250,kəzɨk,,,s:Mukherjee:Bhotia[96]
dzoS12_250,dzo,S12_250,klegut,,,hld:Namkung:Tibeto-Burman[69]
xkzS12_250,xkz,S12_250,miju,,,phon:Hyslop:Kurtop-Context[86]
grtS12_250,grt,S12_250,buɲam,,,w:Williamson:Garo-Konch[96]
aeuS12_250,aeu,S12_250,woreruɲ,,,phon:Gong:Ake-Hua[131]
dhiS12_250,dhi,S12_250,lesi,,,he:Bista:Nepal[35]
txoS12_250,txo,S12_250,waŋi,,,s:Bishnu:Toto[7]
mxjS12_250,mxj,S12_250,ŋɨsuk,,,hv:Sun:Taniish[133]
lepS12_250,lep,S12_250,gud͡ʒe,,,d:Mainwaring:Lepcha[75]
lifS12_250,lif,S12_250,krad͡ʒo,,,s:Perumalsamy:Limbu[41]
thfS12_250,thf,S12_250,leroneɲ,,,g:Turin:Thangmi[67]
blkS12_250,blk,S12_250,ɲigewa,,,hew:Scott-Hardiman:Burma-Shan[122]
cvgS12_250,cvg,S12_250,ɲageŋ,,,g:Bodt:Duhumbi[53]
suvS12_250,suv,S12_250,krukusɨʔ,,,g:Lieberherr:Bulu-Puroik[48]
mlaS12_250,mla,S12_250,rulədi,,,hv:Post:Milang-Tani[40]
tanS12_250,tan,S12_250,sɨlɨʔ,,,g:Post:Tangam[138]
aptS12_250,apt,S12_250,bozoku,,,hld:Baruah:Sino-Tibetan-Arunachal[146]
mhuS12_250,mhu,S12_250,sorə,,,s:Pulu:Taraon[32]
clkS12_250,clk,S12_250,muzo,,,s:Blench:Idu-Grammar[34]
duuS12_250,duu,S12_250,jɨjɨ,,,hv:Bradley:Mran-Ni[74]
goeS12_260,goe,S12_260,briŋɨŋ,,,w:vanDriem:Gongduk[95]
loyS12_260,loy,S12_260,jəjɨne,,,w:Nagano:Glo-Skad[88]
sipS12_260,sip,S12_260,dwət͡ʃenɨt,,,g:Sandberg:Sikkim[111]
dzoS12_260,dzo,S12_260,ruga,,,d:DDC:Dzongkha[119]
xkzS12_260,xkz,S12_260,rejep,,,s:Hyslop:Kurtop:2017[15]
grtS12_260,grt,S12_260,ruwut,,,d:Nengminza:Garo[82]
aeuS12_260,aeu,S12_260,nəzoɲi,,,hv:Bradley:Tibeto-Burman:1997[61]
dhiS12_260,dhi,S12_260,bulurɨŋ,,,typ:King:Dhimal[97]
txoS12_260,txo,S12_260,guwope,,,s:Bishnu:Toto[149]
mxjS12_260,mxj,S12_260,bidu,,,ld:DasGupta:Arunachal[111]
lepS12_260,lep,S12_260,mekiɲ,,,s:Plaisir:Lepcha:2017[143]
lifS12_260,lif,S12_260,pənəji,,,g:Tumbahang:Chhatthare-Limbu:2017[15]
thfS12_260,thf,S12_260,ŋuwiga,,,hv:Chalise:Baram-Thami[14]
blkS12_260,blk,S12_260,t͡ʃejoken,,,hew:Scott-Hardiman:Burma-Shan[131]
cvgS12_260,cvg,S12_260,d͡ʒozənɨ,,,g:Bodt:Duhumbi[42]
suvS12_260,suv,S12_260,d͡ʒɨgiwe,,,g:Lieberherr:Bulu-Puroik[62]
mlaS12_260,mla,S12_260,pjod͡ʒədɨɲ,,,hvw:BlenchPost:Arunachal[69]
tanS12_260,tan,S12_260,d͡ʒəna,,,g:Post:Tangam[20]
aptS12_260,apt,S12_260,jobigə,,,phon:PostTage:Apatani[2]
mhuS12_260,mhu,S12_260,pɨwawo,,,hld:Namkung:Tibeto-Burman[105]
clkS12_260,clk,S12_260,rəŋaka,,,s:Sunetal:Menba-Luoba[133]
duuS12_260,duu,S12_260,ŋot͡ʃok,,,s:LaPolla:Dulong[90]
goeS12_270,goe,S12_270,geziʔ,,,hel:vanDriem:ThreeGems[112]
loyS12_270,loy,S12_270,gjitepuh,,,g:Kretschmar:Sudmustang[92]
sipS12_270,sip,S12_270,wɨzɨ,,,hvw:Grierson:3:I[20]
dzoS12_270,dzo,S12_270,səŋujo,,,hvw:Grierson:3:I[120]
xkzS12_270,xkz,S12_270,zɨmewɨ,,,s:Hyslop:Kurtop:2017[3]
grtS12_270,grt,S12_270,wawoke,,,typ:Ingty:Garo[7]
aeuS12_270,aeu,S12_270,gjawəp,,,vld:Hansson:Akhe-Pahi-Akha[64]
dhiS12_270,dhi,S12_270,ləd͡ʒiŋ,,,s:Cooper:Dhimal[125]
txoS12_270,txo,S12_270,ɲakezu,,,ew:Sanyal:Totos[70]
mxjS12_270,mxj,S12_270,d͡ʒəɲəkəh,,,hld:Sun:Eastern-Himalayan-China[137]
lepS12_270,lep,S12_270,ɲeɲoh,,,s:Plaisir:Lepcha[3]
lifS12_270,lif,S12_270,josiʔ,,,hvw:Grierson:3:I[124]
thfS12_270,thf,S12_270,brəmiŋ,,,hv:Chalise:Baram-Thami[2]
blkS12_270,blk,S12_270,saɲat͡ʃɨ,,,w:Tin:Taungthas[29]
cvgS12_270,cvg,S12_270,wit͡ʃa,,,hvw:BlenchPost:Arunachal[143]
suvS12_270,suv,S12_270,tjod͡ʒed͡ʒe,,,vphon:Lieberherr:Puroik[114]
mlaS12_270,mla,S12_270,gjipina,,,s:Tayeng:Milang[15]
tanS12_270,tan,S12_270,plitoʔ,,,g:Post:Tangam[26]
aptS12_270,apt,S12_270,d͡ʒanorɨŋ,,,s:KaniKani:Apatani[83]
mhuS12_270,mhu,S12_270,ŋɨwə,,,g:Sastry:Mishmi[46]
clkS12_270,clk,S12_270,retuse,,,s:Sunetal:Menba-Luoba[147]
duuS12_270,duu,S12_270,d͡ʒəŋamo,,,soc:Perlin:Dulong[141]
goeS12_310,goe,S12_310,zuseliʔ,,,hel:vanDriem:ThreeGems[34]
loyS12_310,loy,S12_310,metado,,,w:Nagano:Glo-Skad[48]
sipS12_310,sip,S12_310,dudu,,,s:Sandberg:Sikkim:1888[141]
dzoS12_310,dzo,S12_310,t͡ʃele,,,phon:Watters:Dzongkha[111]
xkzS12_310,xkz,S12_310,mugo,,,typ:Busch:Kurtoep[57]
grtS12_310,grt,S12_310,tagem,,,hv:Shafer:Northernmost-Naga[110]
aeuS12_310,aeu,S12_310,wesu,,,phonw:Hansson:Gokhy-Akha[63]
dhiS12_310,dhi,S12_310,kənaɲɨʔ,,,d:Dhimaletal:Dhimal[129]
txoS12_310,txo,S12_310,kridəɲə,,,s:Chakrabarty:Toto[120]
mxjS12_310,mxj,S12_310,blaŋə,,,typ:Blench:Ethno-Ophresiology[114]
lepS12_310,lep,S12_310,zoze,,,s:Plaisir:Lepcha:2017[147]
lifS12_310,lif,S12_310,glepi,,,hvw:Latham:Comparative[39]
thfS12_310,thf,S12_310,zomeʔ,,,g:Turin:Thangmi[30]
blkS12_310,blk,S12_310,drezewɨ,,,hld:Grierson:12:Burma[125]
cvgS12_310,cvg,S12_310,tropulək,,,hwsoc:Abrahametal:WArunachal:2018[119]
suvS12_310,suv,S12_310,wəga,,,g:Lieberherr:Bulu-Puroik[8]
mlaS12_310,mla,S12_310,muzaɲ,,,hew:Dunbar:Abors-Galongs[127]
tanS12_310,tan,S12_310,wod͡ʒəga,,,ld:Post:Tangam[94]
aptS12_310,apt,S12_310,tabap,,,s:Sai:Apatani[115]
mhuS12_310,mhu,S12_310,d͡ʒɨt͡ʃogan,,,d:Chakravarty:Taraon[139]
clkS12_310,clk,S12_310,ŋawɨdɨ,,,ew:Bhattacharjee:Idus[85]
duuS12_310,duu,S12_310,twedara,,,hld:Namkung:Tibeto-Burman[113]
goeS12_320,goe,S12_320,pjilaruʔ,,,w:vanDriem:Gongduk[78]
loyS12_320,loy,S12_320,ŋiroʔ,,,w:Nagano:Glo-Skad[85]
sipS12_320,sip,S12_320,samibih,,,phon:Yliniemi:Sikkim[8]
dzoS12_320,dzo,S12_320,dlirowe,,,hvw:Grierson:3:I[123]
xkzS12_320,xkz,S12_320,prəŋesim,,,s:Hyslop:Kurtop:2017[134]
grtS12_320,grt,S12_320,lulaket,,,typ:Marak:Garo[12]
aeuS12_320,aeu,S12_320,wowisup,,,hv:Bradley:Tibeto-Burman:1997[132]
dhiS12_320,dhi,S12_320,rasunut,,,s:Dhimal:Dhimal[53]
txoS12_320,txo,S12_320,d͡ʒutod͡ʒaɲ,,,hv:vanDriem:Himalayas[91]
mxjS12_320,mxj,S12_320,rituŋɨ,,,d:Blench:Kman[129]
lepS12_320,lep,S12_320,ninuʔ,,,w:Campbell:India[41]
lifS12_320,lif,S12_320,rədiɲa,,,d:Michailovsky:Limbu[141]
thfS12_320,thf,S12_320,kobɨŋi,,,g:Turin:Thangmi:2006[44]
blkS12_320,blk,S12_320,d͡ʒagid͡ʒit,,,w:Tin:Taungthas[50]
cvgS12_320,cvg,S12_320,sutɨpa,,,hwsoc:Abrahametal:WArunachal:2018[21]
suvS12_320,suv,S12_320,worəkɨ,,,vphon:Lieberherr:Puroik[17]
mlaS12_320,mla,S12_320,tit͡ʃe,,,e:Modi:Millangs[106]
tanS12_320,tan,S12_320,bwutɨp,,,g:Post:Tangam[80]
aptS12_320,apt,S12_320,jigowə,,,hvw:Simon:Arunachal[115]
mhuS12_320,mhu,S12_320,kɨna,,,hvld:Konow:Assam[68]
clkS12_320,clk,S12_320,sɨgi,,,g:Jiang:Yidu[59]
duuS12_320,duu,S12_320,d͡ʒanuh,,,w:Bufan:Zangmian[25]
goeS12_330,goe,S12_330,bjɨloŋ,,,w:vanDriem:Gongduk[53]
loyS12_330,loy,S12_330,blɨlot,,,g:Kretschmar:Sudmustang[129]
sipS12_330,sip,S12_330,bjənu,,,e:Ghatak:Bhutia[46]
dzoS12_330,dzo,S12_330,gəjəsoʔ,,,d:DDC:Dzongkha[141]
xkzS12_330,xkz,S12_330,rɨsɨŋ,,,g:Hyslop:Kurtop:2017[74]
grtS12_330,grt,S12_330,ɲətɨzək,,,hvw:Damant:Brahmaputra-Ningtri[1]
aeuS12_330,aeu,S12_330,giɲoɲ,,,d:Shintani:Gokhu[133]
dhiS12_330,dhi,S12_330,ŋudon,,,g:Khatiwada:Dhimal[124]
txoS12_330,txo,S12_330,glubɨsɨ,,,ew:Sanyal:Totos[45]
mxjS12_330,mxj,S12_330,bwurət,,,hvw:BlenchPost:Arunachal[34]
lepS12_330,lep,S12_330,rat͡ʃok,,,s:Plaisir:Lepcha[131]
lifS12_330,lif,S12_330,nalo,,,hvw:Latham:Comparative[107]
thfS12_330,thf,S12_330,ɲat͡ʃon,,,g:Turin:Thangmi[128]
blkS12_330,blk,S12_330,djəwu,,,hew:Scott-Hardiman:Burma-Shan[91]
cvgS12_330,cvg,S12_330,nɨdudu,,,hvw:BlenchPost:Arunachal[80]
suvS12_330,suv,S12_330,kwɨzuweɲ,,,g:Lieberherr:Bulu-Puroik[104]
mlaS12_330,mla,S12_330,t͡ʃubu,,,hv:Anderson:West-Kameng[119]
tanS12_330,tan,S12_330,təjeʔ,,,hv:Sun:Taniish[27]
aptS12_330,apt,S12_330,plojamiɲ,,,d:Abraham:Apatani[106]
mhuS12_330,mhu,S12_330,gimita,,,e:Ghosh:Mishmis[128]
clkS12_330,clk,S12_330,ranuɲ,,,he:Singh:Scheduled[12]
duuS12_330,duu,S12_330,tagi,,,s:Sun:Dulong:2007[103]
goeS12_340,goe,S12_340,t͡ʃɨd͡ʒepəm,,,w:vanDriem:Gongduk[8]
loyS12_340,loy,S12_340,zəpeŋ,,,w:Nagano:Glo-Skad[128]
sipS12_340,sip,S12_340,nɨt͡ʃu,,,s:Mukherjee:Bhotia[31]
dzoS12_340,dzo,S12_340,gjidəsɨ,,,g:vanDriem:Dzongkha[117]
xkzS12_340,xkz,S12_340,timunem,,,phon:Hyslop:Kurtop-Context[60]
grtS12_340,grt,S12_340,pɨɲon,,,hv:Shafer:Northernmost-Naga[77]
aeuS12_340,aeu,S12_340,d͡ʒɨkə,,,hew:Scott-Hardiman:Burma-Shan[112]
dhiS12_340,dhi,S12_340,bed͡ʒuŋ,,,hew:Dalton:Bengal[50]
txoS12_340,txo,S12_340,t͡ʃimə,,,ew:Sanyal:Totos[101]
mxjS12_340,mxj,S12_340,zuweɲet,,,e:Sarkar:Three-Arunachal[82]
lepS12_340,lep,S12_340,ɲonep,,,g:Mainwaring:Rong[21]
lifS12_340,lif,S12_340,ŋekəɲoh,,,hld:Beames:Indian[143]
thfS12_340,thf,S12_340,grijah,,,phon:Turin:Thangmi[66]
blkS12_340,blk,S12_340,ɲebuni,,,hld:Grierson:12:Burma[28]
cvgS12_340,cvg,S12_340,ziwi,,,hwsoc:Abrahametal:WArunachal:2018[76]
suvS12_340,suv,S12_340,ŋid͡ʒɨjəp,,,g:Lieberherr:Bulu-Puroik[129]
mlaS12_340,mla,S12_340,jowu,,,hld:Namkung:Tibeto-Burman[11]
tanS12_340,tan,S12_340,kesaɲ,,,d:Post:Tangam[68]
aptS12_340,apt,S12_340,pləd͡ʒanaŋ,,,phon:PostTage:Apatani[81]
mhuS12_340,mhu,S12_340,kjuɲekə,,,hvw:Brown:Indo-Chinese[136]
clkS12_340,clk,S12_340,dɨtah,,,w:Campbell:India[33]
duuS12_340,duu,S12_340,məpun,,,soc:Perlin:Dulong[106]
goeS12_350,goe,S12_350,bɨtiɲu,,,hel:vanDriem:ThreeGems[21]
loyS12_350,loy,S12_350,bludəɲət,,,g:Kretschmar:Sudmustang[99]
sipS12_350,sip,S12_350,klosep,,,g:Sandberg:Sikkim[144]
dzoS12_350,dzo,S12_350,dɨgɨ,,,phon:Nishida:Zonka[109]
xkzS12_350,xkz,S12_350,sewɨgim,,,phon:Hyslop:Kurtop-Context[136]
grtS12_350,grt,S12_350,d͡ʒawaʔ,,,hvw:Kondakov:Koch[26]
aeuS12_350,aeu,S12_350,twɨɲusok,,,vw:Hayashi:Akeu[88]
dhiS12_350,dhi,S12_350,bənuwat,,,g:King:Dhimal:2009[148]
txoS12_350,txo,S12_350,zeɲe,,,hvw:Grierson:3:I[139]
mxjS12_350,mxj,S12_350,kuɲe,,,d:Blench:Kman[43]
lepS12_350,lep,S12_350,glɨŋət,,,hld:Beames:Indian[115]
lifS12_350,lif,S12_350,sɨleɲ,,,hvw:Grierson:3:I[3]
thfS12_350,thf,S12_350,runaŋ,,,d:Turin:Thami[51]
blkS12_350,blk,S12_350,nizit͡ʃa,,,phon:Nishida:Pao[77]
cvgS12_350,cvg,S12_350,susobɨ,,,hwsoc:Abrahametal:WArunachal:2018[93]
suvS12_350,suv,S12_350,segi,,,vphon:Lieberherr:Puroik[34]
mlaS12_350,mla,S12_350,popanam,,,hld:Namkung:Tibeto-Burman[23]
tanS12_350,tan,S12_350,twid͡ʒit,,,d:Post:Tangam[6]
aptS12_350,apt,S12_350,zojɨwə,,,hew:Grewal:Arunachal[144]
mhuS12_350,mhu,S12_350,jugi,,,hvw:Brown:Indo-Chinese[49]
clkS12_350,clk,S12_350,zudon,,,s:Pulu:Idu:1978[87]
duuS12_350,duu,S12_350,ɲɨno,,,w:Chang-Pei:Trung[86]
goeS12_352,goe,S12_352,lodət,,,ld:vanDriem:Gongduk:2013[39]
loyS12_352,loy,S12_352,zomu,,,s:Kitamura:Glo-Skad[120]
sipS12_352,sip,S12_352,lit͡ʃet,,,g:Sandberg:Sikkim[81]
dzoS12_352,dzo,S12_352,lewane,,,phon:Watters:Dzongkha[30]
xkzS12_352,xkz,S12_352,d͡ʒud͡ʒuɲa,,,phon:Hyslop:Kurtop-Context[82]
grtS12_352,grt,S12_352,trat͡ʃan,,,hvw:Brown:Indo-Chinese[109]
aeuS12_352,aeu,S12_352,tot͡ʃejah,,,phonw:Hansson:Gokhy-Akha[127]
dhiS12_352,dhi,S12_352,kralipəm,,,s:Khatiwada:Dhimal[5]
txoS12_352,txo,S12_352,rəmot,,,hvw:Grierson:3:I[37]
mxjS12_352,mxj,S12_352,kwapo,,,hv:Sun:Taniish[143]
lepS12_352,lep,S12_352,pwəleɲə,,,w:Campbell:India[55]
